no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,고유 중복,Vendor,Source_Vendor,__case_key__,__dup_label__,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE_ORIG,FLOW_OVERRIDE_REASON,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
1,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207721,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207721,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
2,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207722,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207722,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
3,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207723,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207723,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
4,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207724,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207724,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
5,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207725,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207725,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
6,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207726,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207726,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
7,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207727,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207727,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
8,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207728,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207728,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
9,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207729,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207729,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
10,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207730,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207730,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
11,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207731,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207731,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
12,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,207732,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-13,,CASE_LIST,1.0,1.0,site,DAS,2025-05-13,site,1,1,2,0,2,9.84,고유,,HITACHI,207732,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
13,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,208221,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-17,,CASE_LIST,1.0,1.0,site,DAS,2025-05-17,site,1,1,2,0,2,9.84,고유,,HITACHI,208221,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
14,PRL-DAS-002-O Lot1,HVDC-ADOPT-HE-0001,DAS,EQ-001,208222,1.0,Outdoor covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,85044083,SEK,433859.0,MSC China,Sweden,Gothenburg,Khalifa port,2023-12-01,2024-01-11,,,,,2024-01-19,,,,,,,,2025-05-17,,CASE_LIST,1.0,1.0,site,DAS,2025-05-17,site,1,1,2,0,2,9.84,고유,,HITACHI,208222,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
15,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207603,1.0,Outdoor covered,Top + bottom conductors Neg,270.0,105.0,138.0,3.9123,294.0,470.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,,,,,,,2025-05-21,,CASE_LIST,1.0,1.0,site,DAS,2025-05-21,site,1,1,2,0,2,2.83,고유,,HITACHI,207603,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
16,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207604,1.0,Outdoor covered,Top + bottom conductors Neg,270.0,105.0,138.0,3.9123,294.0,470.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,,,,,,,2025-05-21,,CASE_LIST,1.0,1.0,site,DAS,2025-05-21,site,1,1,2,0,2,2.83,고유,,HITACHI,207604,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
17,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207773,1.0,Outdoor covered,Side Shield Holders,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,,,,,,,2025-05-16,,CASE_LIST,1.0,1.0,site,DAS,2025-05-16,site,1,1,2,0,2,8.61,고유,,HITACHI,207773,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
18,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207772,1.0,Outdoor covered,Side Shield Holders,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,,,,,,,2025-05-16,,CASE_LIST,1.0,1.0,site,DAS,2025-05-16,site,1,1,2,0,2,8.61,고유,,HITACHI,207772,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
19,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207789,1.0,Outdoor covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,,,,,,,2025-05-16,,CASE_LIST,1.0,1.0,site,DAS,2025-05-16,site,1,1,2,0,2,8.61,고유,,HITACHI,207789,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
20,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207790,1.0,Outdoor covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,,,,,,,2025-05-16,,CASE_LIST,1.0,1.0,site,DAS,2025-05-16,site,1,1,2,0,2,8.61,고유,,HITACHI,207790,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
21,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207849,1.0,Outdoor covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,2024-05-08,,,2024-05-08,,,2024-07-14,,CASE_LIST,1.0,1.0,site,DAS,2024-07-14,site,2,1,3,-1,2,3.51,고유,,HITACHI,207849,고유,HITACHI(HE),,1,3,2,4,,4,Flow 4: Port → WH → MOSB → Site,DAS
22,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207850,1.0,Outdoor covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,2024-05-08,,,2024-05-08,,,2024-07-14,,CASE_LIST,1.0,1.0,site,DAS,2024-07-14,site,2,1,3,-1,2,3.51,고유,,HITACHI,207850,고유,HITACHI(HE),,1,3,2,4,,4,Flow 4: Port → WH → MOSB → Site,DAS
23,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207851,1.0,Outdoor covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,2024-05-08,,,2024-05-08,,,2024-07-14,,CASE_LIST,1.0,1.0,site,DAS,2024-07-14,site,2,1,3,-1,2,3.51,고유,,HITACHI,207851,고유,HITACHI(HE),,1,3,2,4,,4,Flow 4: Port → WH → MOSB → Site,DAS
24,PRL-DAS-002-O Lot2,HVDC-ADOPT-HE-0002,DAS,EQ-001,207852,1.0,Outdoor covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-07,2024-01-20,,,,,2024-01-25,,2024-05-08,,,2024-05-08,,,2024-07-14,,CASE_LIST,1.0,1.0,site,DAS,2024-07-14,site,2,1,3,-1,2,3.51,고유,,HITACHI,207852,고유,HITACHI(HE),,1,3,2,4,,4,Flow 4: Port → WH → MOSB → Site,DAS
25,PRL-DAS-002-O10 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207714,1.0,Outdoor covered,Side Shield Pairs - Pack 1,240.0,183.0,58.0,2.54736,742.0,842.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,,2024-01-26,,2025-05-27,,,,,,2025-06-13,,CASE_LIST,1.0,1.0,site,DAS,2025-06-13,site,2,1,3,-1,2,4.39,고유,,HITACHI,207714,고유,HITACHI(HE),,1,3,2,4,,4,Flow 4: Port → WH → MOSB → Site,DAS
26,PRL-DAS-002-O10 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207717,1.0,Outdoor covered,Laminate stud assemblies,238.0,183.0,58.0,2.526132,730.0,830.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,,2024-01-26,,2025-05-27,,,,,,2025-06-13,,CASE_LIST,1.0,1.0,site,DAS,2025-06-13,site,2,1,3,-1,2,4.36,고유,,HITACHI,207717,고유,HITACHI(HE),,1,3,2,4,,4,Flow 4: Port → WH → MOSB → Site,DAS
27,PRL-DAS-002-O10 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207778,1.0,Outdoor covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,,2024-01-26,,,,,,,,2025-05-16,,CASE_LIST,1.0,1.0,site,DAS,2025-05-16,site,1,1,2,0,2,8.61,고유,,HITACHI,207778,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
28,PRL-DAS-002-O10 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207779,1.0,Outdoor covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,,2024-01-26,,,,,,,,2025-05-16,,CASE_LIST,1.0,1.0,site,DAS,2025-05-16,site,1,1,2,0,2,8.61,고유,,HITACHI,207779,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
29,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207607,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207607,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
30,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207608,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207608,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
31,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207609,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207609,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
32,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207610,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207610,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
33,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207611,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207611,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
34,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207612,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207612,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
35,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207613,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207613,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
36,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207614,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207614,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
37,PRL-DAS-002-O1 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207615,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-07,,CASE_LIST,1.0,1.0,site,DAS,2025-06-07,site,1,1,2,0,2,3.51,고유,,HITACHI,207615,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
38,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207616,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-11,,CASE_LIST,1.0,1.0,site,DAS,2025-06-11,site,1,1,2,0,2,3.51,고유,,HITACHI,207616,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
39,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207617,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-11,,CASE_LIST,1.0,1.0,site,DAS,2025-06-11,site,1,1,2,0,2,3.51,고유,,HITACHI,207617,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
40,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207618,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-11,,CASE_LIST,1.0,1.0,site,DAS,2025-06-11,site,1,1,2,0,2,3.51,고유,,HITACHI,207618,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
41,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207619,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-11,,CASE_LIST,1.0,1.0,site,DAS,2025-06-11,site,1,1,2,0,2,3.51,고유,,HITACHI,207619,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
42,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207620,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-20,,CASE_LIST,1.0,1.0,site,DAS,2025-06-20,site,1,1,2,0,2,3.51,고유,,HITACHI,207620,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
43,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207621,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-20,,CASE_LIST,1.0,1.0,site,DAS,2025-06-20,site,1,1,2,0,2,3.51,고유,,HITACHI,207621,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
44,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207622,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-20,,CASE_LIST,1.0,1.0,site,DAS,2025-06-20,site,1,1,2,0,2,3.51,고유,,HITACHI,207622,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
45,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207623,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-20,,CASE_LIST,1.0,1.0,site,DAS,2025-06-20,site,1,1,2,0,2,3.51,고유,,HITACHI,207623,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
46,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207624,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-30,,CASE_LIST,1.0,1.0,site,DAS,2025-06-30,site,1,1,2,0,2,3.51,고유,,HITACHI,207624,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
47,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,DAS,EQ-001,207625,1.0,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,85044083,SEK,433859.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,,,2025-06-30,,CASE_LIST,1.0,1.0,site,DAS,2025-06-30,site,1,1,2,0,2,3.51,고유,,HITACHI,207625,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,DAS
