no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,Vendor,Source_Vendor,MOSB.1,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
127,PRL-DAS-002-O1 Lot1,HVDC-ADOPT-HE-0008,DAS,EQ-001,190463,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-01-30,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
128,PRL-DAS-002-O1 Lot1,HVDC-ADOPT-HE-0008,DAS,EQ-001,190465,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-01-30,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
129,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190340,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-01-27,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
130,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190342,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-01-27,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
131,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190346,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
132,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190347,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
133,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190353,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
134,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190362,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
135,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190369,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-10,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-10,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
136,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190377,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
137,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190386,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
138,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190387,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
139,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190389,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-01-27,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
140,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190390,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
141,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190397,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
142,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190407,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
143,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190410,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
144,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190414,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
145,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190421,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
146,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190422,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
147,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190423,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
148,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190425,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
149,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190440,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
150,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190441,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-01,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
151,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190443,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
152,PRL-DAS-002-O2 Lot4,HVDC-ADOPT-HE-0009,DAS,EQ-001,190449,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
153,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,279887,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
154,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,279901,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
155,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190327,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-11-26,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
156,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190328,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
157,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190331,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
158,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,279939,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
159,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190335,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
160,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190338,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
161,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190380,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
162,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190382,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
163,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190396,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-17,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-17,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
164,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190400,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
165,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190405,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
166,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190408,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
167,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190409,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
168,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190416,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-01-27,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
169,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190419,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
170,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190420,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-01-27,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
171,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190431,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
172,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190436,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
173,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190446,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-05,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
174,PRL-DAS-002-O3 Lot4,HVDC-ADOPT-HE-0010,DAS,EQ-001,190450,1.0,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250,5000.0,Stackable x1,85412900,SEK,2079511.0,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-25,,2024-02-03,,,,,,,,,,,2025-06-27,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-27,site,1,1,2,0,2,8.5,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
