no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,Vendor,Source_Vendor,MOSB.1,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
396,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-143,1.0,Outdoor,Circuit Breakert Accessories,83.0,83.0,51.0,0.351339,53,113.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.69,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
397,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-142,1.0,Outdoor,Circuit Breakert Accessories,83.0,83.0,51.0,0.351339,53,113.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.69,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
398,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-287,1.0,Outdoor,Steel Support,310.0,150.0,70.0,3.255,1122,1122.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.65,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
399,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-288,1.0,Outdoor,Steel Support,200.0,105.0,85.0,1.785,1553,1553.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,2.1,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
400,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-274,1.0,Outdoor,Connection Module Passive,187.2,137.2,124.0,3.18479616,240,432.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,2.57,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
401,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-275,1.0,Outdoor,Connection Module Passive,277.2,137.2,134.0,5.096266559999999,780,1061.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,3.8,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
402,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-157,1.0,Outdoor,Connection Module Passive,277.2,207.2,134.8,7.742351232,535,976.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,5.74,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
403,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-268,1.0,Outdoor,Connection Module Active,257.2,147.2,164.0,6.209013759999999,630,929.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,3.79,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
404,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-276,1.0,Outdoor,Connection Module Active,297.2,147.2,164.0,7.17464576,630,925.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.37,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
405,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-195,1.0,Outdoor,Connection Module Passive,297.2,137.2,142.8,5.822789952,765,1091.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.08,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
406,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-188,1.0,Outdoor,Connection Module Passive,247.2,137.2,124.0,4.205564159999999,850,1105.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,3.39,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
407,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-158,1.0,Outdoor,Connection Module Active,297.2,157.2,150.8,7.045351872,750,1066.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.67,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
408,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-159,1.0,Outdoor,Connection Module Active,307.2,157.2,150.8,7.282409472,700,1030.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.83,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
409,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-197,1.0,Outdoor,Connection Module Active,307.2,157.2,170.8,8.248246272,690,1061.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.83,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
410,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-204,1.0,Outdoor,Pipe Short Indoor,197.2,107.2,102.8,2.173175552,170,313.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,2.11,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
411,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-199,1.0,Outdoor,Connection Module Active,277.2,157.2,184.8,8.052815232,660,1043.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.36,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
412,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-205,1.0,Outdoor,Connection Module Active,263.2,157.2,140.0,5.792505599999998,600,883.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,4.14,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
413,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-293,1.0,Outdoor,Steel Support,120.0,80.0,105.0,1.008,701,701.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.96,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
414,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-247,1.0,Outdoor,Pipe Short Indoor,127.2,117.2,122.8,1.830682752,180,297.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,1.49,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
415,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-272,1.0,Outdoor,Connection Module Active,187.2,127.2,154.0,3.66702336,360,560.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,2.38,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
416,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-273,1.0,Outdoor,Connection Module Passive,137.2,107.2,122.8,1.806122752,120,241.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,1.47,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
417,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-290,1.0,Outdoor,Steel Support,120.0,80.0,88.0,0.8448,863.863,863.863,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.96,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
418,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-207,1.0,Outdoor,Connection Module Active,203.2,147.2,243.0,7.26838272,550,850.0,Non Stackable,8535 2900,USD,40625.65044444444,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,2.99,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
419,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-116,1.0,Outdoor,Filter bag,115.0,85.0,91.0,0.889525,258,313.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
420,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-117,1.0,Outdoor,Filter bag,115.0,85.0,91.0,0.889525,201,257.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
421,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-118,1.0,Outdoor,Bracket Support System & Accessories,115.0,82.0,91.0,0.85813,416,472.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.94,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
422,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-119,1.0,Outdoor,Conductor / SF6 Fillinng Device,115.0,85.0,91.0,0.889525,529,585.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
423,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-120,1.0,Outdoor,Conductor & Accessories,115.0,85.0,91.0,0.889525,485,541.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
424,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-121,1.0,Outdoor,"Conductor, Plate, Density Monitor",115.0,85.0,91.0,0.889525,509,565.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
425,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-123,1.0,Outdoor,"Symbol Protective earth, Earthing Terminal, ",115.0,85.0,91.0,0.889525,353,409.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
426,477QGP51784175 / PS04 / 45184063,HVDC-ADOPT-SIM-0009-2B,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-124,1.0,Outdoor,"accessories,consumables for GIS assembly",115.0,85.0,58.0,0.56695,91,138.0,Non Stackable,8535 2900,USD,81152.13375,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-10,,,,,,,,,,,,2024-09-18,,,"Case List, RIL",,1.0,site,SHU,2024-09-18,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
427,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-001,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
428,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-002,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
429,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-003,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
430,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-004,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
431,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-005,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
432,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-006,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
433,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-007,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
434,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-008,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,324.26,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
435,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-009,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,109.63,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
436,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-010,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,296.02,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
437,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-011,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,444.0,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
438,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-012,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,443.92,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
439,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-013,1.0,Indoor,Zinc Dust 7831,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 9091,USD,317.68,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
440,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-014,1.0,Indoor,Zinc Dust 7831,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 9091,USD,2.5,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
441,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-015,1.0,Indoor,Laquer Repair,29.0,22.0,33.0,0.021054,1.4,3.0,Non Stackable,3208 9091,USD,230.4,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
442,477QGP51784173 / PS03_DG / 45182608,HVDC-ADOPT-SIM-0010,SHU,SCT-19LT-PRC-PO-004,13OP-03028.P.01.-016,1.0,Indoor,Laquer Repair,29.0,22.0,33.0,0.021054,1.4,3.0,Non Stackable,3208 9091,USD,230.4,Maersk Herrera,Germany,Hamburg,Khalifa port,2024-08-16,2024-09-07,,,,,,,,,,,,2024-10-07,,,"Case List, RIL",,1.0,site,SHU,2024-10-07,site,0,1,1,1,2,0.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,SHU
